SEASON,AGE_GRP,RPHO_REGION,WEEKENDING,MMWR_WEEK,MMWR_YEAR,COV_POSITIVES,COV_TOTAL_TESTS,COV_TP,COV_TP_LEVEL,FLU_POSITIVES,FLU_TOTAL_TESTS,FLU_TP,FLU_TP_LEVEL,RSV_POSITIVES,RSV_TOTAL_TESTS,RSV_TP,RSV_TP_LEVEL,FLU_A_TESTS,FLU_B_TESTS,COV_ED_VISITS,FLU_ED_VISITS,RSV_ED_VISITS,POP,COV_ADM,FLU_ADM,RSV_ADM,COV_ADM_RATE,FLU_ADM_RATE,RSV_ADM_RATE,COV_ADM_LEVEL,FLU_ADM_LEVEL,RSV_ADM_LEVEL,TOTAL_DEATHS,COV_DEATHS,FLU_DEATHS,RSV_DEATHS,COV_DEATHS_PER,FLU_DEATHS_PER,RSV_DEATHS_PER,SEASON_COV_PED_DEATHS,SEASON_FLU_PED_DEATHS,SEASON_RSV_PED_DEATHS
2024/2025,0-17 yrs,Central California,11/30/2024,48,2024,34,2971,1.144395826,Very Low,251,2205,11.38322,Moderate,170,1778,9.561305,High,,,,,,1224522,1,3,7,0.1,0.2,0.6,Very Low,Very Low,Low,9,0,0,0,0,0,0,,,
2024/2025,0-17 yrs,Bay Area,11/30/2024,48,2024,59,6809,0.8665002203,Very Low,533,4837,11.019227,Moderate,919,4228,21.736045,Very High,,,,,,1670512,2,11,41,0.1,0.7,2.5,Very Low,Very Low,High,9,0,0,0,0,0,0,,,
2024/2025,0-17 yrs,Greater Sierra-Sacramento,11/30/2024,48,2024,28,1612,1.736972705,Very Low,159,1500,10.6,Moderate,119,1109,10.730388,Very High,,,,,,661667,5,3,7,0.8,0.5,1.1,Very Low,Very Low,Low,5,0,0,0,0,0,0,,,
2024/2025,0-17 yrs,Los Angeles,11/30/2024,48,2024,69,4887,1.411909147,Very Low,701,3857,18.174747,High,306,2629,11.639407,Very High,,,,,,1934637,37,53,84,1.9,2.7,4.3,Very Low,Low,Very High,9,0,0,0,0,0,0,,,
2024/2025,0-17 yrs,Rural North,11/30/2024,48,2024,7,163,4.294478528,Low,16,240,6.666667,Low,13,145,8.965517,High,,,,,,147863,0,0,0,0,0,0,Very Low,Very Low,Very Low,1,0,0,0,0,0,0,,,
2024/2025,18-64 yrs,Bay Area,11/30/2024,48,2024,193,12146,1.589000494,Very Low,606,7360,8.233696,Low,149,5833,2.554432,Low,,,,,,5222531,34,29,25,0.7,0.6,0.5,Very Low,Very Low,Low,217,1,0,0,0.460829,0,0,,,
2024/2025,>64 yrs,Central California,11/30/2024,48,2024,75,1664,4.507211539,Low,43,2009,2.140368,Low,28,1405,1.992883,Low,,,,,,580446,30,18,11,5.2,3.1,1.9,Low,Low,Moderate,479,9,0,1,1.878914,0,0.208768,,,
2024/2025,>64 yrs,Greater Sierra-Sacramento,11/30/2024,48,2024,78,1657,4.707302354,Low,80,1852,4.319654,Low,11,1412,0.779037,Very Low,,,,,,523999,38,23,3,7.3,4.4,0.6,Low,Moderate,Low,376,3,1,0,0.797872,0.265957,0,,,
2024/2025,>64 yrs,Bay Area,11/30/2024,48,2024,164,6071,2.701367155,Very Low,143,4808,2.97421,Low,78,4330,1.801386,Low,,,,,,1498910,98,42,30,6.5,2.8,2,Low,Low,High,925,5,1,0,0.540541,0.108108,0,,,
2024/2025,All Ages,Los Angeles,11/30/2024,48,2024,611,29951,2.039998665,Very Low,1928,16716,11.53386,Moderate,381,10536,3.616173,Low,,,,,,9784023,279,248,105,2.851587736,2.534744655,1.07317818,Very Low,Low,Low,1303,10,6,0,0.76746,0.460476,0,,,
2024/2025,18-64 yrs,California,11/30/2024,48,2024,996,56643,1.758381442,Very Low,3524,31686,11.121631,Moderate,283,19021,1.487829,Low,,,,,,24151309,180,271,44,0.7453012174,1.122092388,0.182184742,Very Low,Low,Very Low,1217,4,7,0,0.328677,0.575185,0,,,
2024/2025,All Ages,Rural North,12/07/2024,49,2024,42,953,4.407135362,Low,112,1443,7.761608,Low,15,684,2.192982,Low,,,,,,680190,9,13,2,1.323159705,1.911230686,0.2940354901,Very Low,Low,Very Low,140,0,2,0,0,1.428571,0,,,
2024/2025,All Ages,Southern California,12/07/2024,49,2024,772,35561,2.170917578,Very Low,2985,21145,14.116812,Moderate,517,11002,4.699146,Moderate,,,,,,12840501,230,427,112,1.791207368,3.325415418,0.8722401096,Very Low,Low,Low,1858,16,7,0,0.861141,0.376749,0,,,
2024/2025,All Ages,Los Angeles,12/07/2024,49,2024,673,36458,1.845959735,Very Low,2630,20532,12.809273,Moderate,522,13360,3.907186,Low,,,,,,9784023,295,369,138,3.01511965,3.771454748,1.410462751,Low,Low,Low,1417,8,5,0,0.564573,0.352858,0,,,
2024/2025,0-17 yrs,Southern California,12/07/2024,49,2024,107,6910,1.548480463,Very Low,927,4956,18.7046,High,414,3565,11.612903,Very High,,,,,,2904951,19,62,89,0.7,2.1,3.1,Very Low,Low,Very High,19,0,0,0,0,0,0,,,
2024/2025,18-64 yrs,Los Angeles,12/07/2024,49,2024,324,18776,1.725607158,Very Low,1420,9479,14.980483,Moderate,80,5450,1.46789,Low,,,,,,6240953,94,120,7,1.5,1.9,0.1,Very Low,Low,Very Low,319,1,2,0,0.31348,0.626959,0,,,
2024/2025,0-17 yrs,California,12/07/2024,49,2024,333,26803,1.242398239,Very Low,3343,20311,16.459062,High,2265,15138,14.962346,Very High,,,,,,8544152,47,165,274,0.5500838468,1.93114542,3.206871788,Very Low,Low,Very High,53,2,0,1,3.773585,0,1.886792,9,44,8
2024/2025,18-64 yrs,Central California,12/07/2024,49,2024,165,6829,2.416166349,Very Low,473,4556,10.381914,Moderate,54,2864,1.885475,Low,,,,,,2636654,14,26,7,0.5,1,0.3,Very Low,Low,Very Low,158,1,0,0,0.632911,0,0,,,
2024/2025,0-17 yrs,Greater Sierra-Sacramento,12/07/2024,49,2024,31,1890,1.64021164,Very Low,232,1719,13.496219,Moderate,126,1214,10.378913,Very High,,,,,,661667,0,2,3,0,0.3,0.5,Very Low,Very Low,Low,2,0,0,1,0,0,50,,,
2024/2025,0-17 yrs,Rural North,12/07/2024,49,2024,3,219,1.369863014,Very Low,26,290,8.965517,Low,11,166,6.626506,Moderate,,,,,,147863,0,0,0,0,0,0,Very Low,Very Low,Very Low,,0,0,0,0,0,0,,,
2024/2025,>64 yrs,Los Angeles,12/07/2024,49,2024,274,11572,2.367784307,Very Low,343,6001,5.715714,Low,41,4212,0.973409,Very Low,,,,,,1608433,174,153,13,10.8,9.5,0.8,Low,Very High,Low,1082,6,3,0,0.554529,0.277264,0,,,
2024/2025,0-17 yrs,Los Angeles,12/07/2024,49,2024,74,5930,1.247892074,Very Low,867,4232,20.486767,High,401,2878,13.933287,Very High,,,,,,1934637,20,91,117,1,4.7,6,Very Low,Moderate,Very High,16,1,0,0,6.25,0,0,,,
2024/2025,18-64 yrs,Greater Sierra-Sacramento,12/07/2024,49,2024,121,3959,3.056327355,Low,345,3491,9.882555,Moderate,30,2145,1.398601,Low,,,,,,1791483,13,26,3,0.7,1.5,0.2,Very Low,Low,Very Low,91,1,1,0,1.098901,1.098901,0,,,
2024/2025,>64 yrs,Bay Area,12/07/2024,49,2024,217,7302,2.971788551,Very Low,262,5652,4.635527,Low,143,5018,2.849741,Low,,,,,,1498910,88,91,47,5.9,6.1,3.1,Low,High,Very High,885,13,0,1,1.468927,0,0.112994,,,
2024/2025,All Ages,Central California,12/07/2024,49,2024,315,12631,2.493864302,Very Low,918,9585,9.577465,Moderate,347,6634,5.23063,Moderate,,,,,,4441622,68,50,28,1.530972244,1.125714885,0.6304003357,Very Low,Low,Low,642,5,0,0,0.778816,0,0,,,
2024/2025,>64 yrs,Rural North,12/07/2024,49,2024,17,242,7.024793388,Low,31,498,6.2249,Low,0,243,0,Very Low,,,,,,148325,8,8,2,5.4,5.4,1.3,Low,Moderate,Low,110,0,2,0,0,1.818182,0,,,
2024/2025,18-64 yrs,Southern California,12/07/2024,49,2024,326,21476,1.517973552,Very Low,1533,9567,16.023832,High,66,4048,1.630435,Low,,,,,,7875686,58,168,7,0.7,2.1,0.1,Very Low,Low,Very Low,392,3,2,0,0.765306,0.510204,0,,,
2024/2025,0-17 yrs,Bay Area,12/07/2024,49,2024,75,7902,0.9491268033,Very Low,762,5790,13.160622,Moderate,1002,4776,20.979899,Very High,,,,,,1670512,8,8,56,0.5,0.5,3.4,Very Low,Very Low,Very High,8,1,0,0,12.5,0,0,,,
2024/2025,>64 yrs,Southern California,12/07/2024,49,2024,339,7169,4.728692984,Low,525,6621,7.929316,Low,37,3388,1.09209,Low,,,,,,2059864,152,197,16,7.4,9.6,0.8,Low,Very High,Low,1447,13,5,0,0.898411,0.345543,0,,,
2024/2025,All Ages,Bay Area,12/07/2024,49,2024,527,30712,1.715941652,Very Low,2139,20958,10.206127,Moderate,1386,17295,8.013877,High,,,,,,8391953,132,199,134,1.572935406,2.371319286,1.596767761,Very Low,Low,Moderate,1103,16,1,1,1.450589,0.090662,0.090662,,,
2024/2025,18-64 yrs,Rural North,12/07/2024,49,2024,22,492,4.471544715,Low,55,655,8.396947,Low,4,275,1.454545,Low,,,,,,384002,1,5,0,0.3,1.3,0,Very Low,Low,Very Low,30,0,0,0,0,0,0,,,
2024/2025,18-64 yrs,California,12/07/2024,49,2024,1203,67591,1.779822758,Very Low,5240,39074,13.410452,Moderate,496,23312,2.12766,Low,,,,,,24151309,216,445,55,0.8943614609,1.842550232,0.2277309275,Very Low,Low,Very Low,1200,8,6,0,0.666667,0.5,0,,,
2024/2025,>64 yrs,California,12/07/2024,49,2024,1072,30504,3.514293207,Low,1452,24221,5.994798,Low,298,16778,1.776135,Low,,,,,,6419977,510,512,99,7.943953693,7.975106453,1.542061599,Low,High,Moderate,4418,41,10,1,0.928022,0.226347,0.022635,,,
2024/2025,All Ages,California,12/07/2024,49,2024,2611,125103,2.087080246,Very Low,10047,84488,11.89163,Moderate,3060,56050,5.459411,Moderate,,,0.4,1.2,0.2,39115438,781,1127,429,1.996654109,2.88121534,1.096753665,Very Low,Low,Low,5671,51,16,2,0.899312,0.282137,0.035267,,,
2024/2025,18-64 yrs,Bay Area,12/07/2024,49,2024,233,15493,1.503904989,Very Low,1115,9516,11.717108,Moderate,241,7501,3.212905,Low,,,,,,5222531,36,100,31,0.7,1.9,0.6,Very Low,Low,Low,210,2,1,0,0.952381,0.47619,0,,,
2024/2025,>64 yrs,Central California,12/07/2024,49,2024,109,1937,5.627258647,Low,85,2212,3.842676,Low,33,1567,2.105935,Low,,,,,,580446,54,22,12,9.3,3.8,2.1,Low,Low,High,476,4,0,0,0.840336,0,0,,,
2024/2025,All Ages,Greater Sierra-Sacramento,12/07/2024,49,2024,249,7813,3.186996032,Low,683,7482,9.128575,Moderate,185,5051,3.662641,Low,,,,,,2977149,47,69,15,1.57869156,2.317653567,0.503837732,Very Low,Low,Low,511,6,1,1,1.174168,0.195695,0.195695,,,
2024/2025,>64 yrs,Greater Sierra-Sacramento,12/07/2024,49,2024,97,1964,4.938900204,Low,106,2272,4.665493,Low,29,1692,1.713948,Low,,,,,,523999,34,41,9,6.5,7.8,1.7,Low,High,Moderate,418,5,0,0,1.196172,0,0,,,
2024/2025,0-17 yrs,Central California,12/07/2024,49,2024,41,3861,1.061901062,Very Low,360,2817,12.779553,Moderate,260,2203,11.802088,Very High,,,,,,1224522,0,2,9,0,0.2,0.7,Very Low,Very Low,Low,8,0,0,0,0,0,0,,,
2024/2025,All Ages,Greater Sierra-Sacramento,12/14/2024,50,2024,256,7916,3.233956544,Low,1039,7930,13.102144,Moderate,274,5442,5.034914,Moderate,,,,,,2977149,78,82,38,2.619956206,2.754312935,1.276388921,Very Low,Low,Low,517,4,0,0,0.773694,0,0,,,
2024/2025,>64 yrs,Rural North,12/14/2024,50,2024,14,277,5.054151625,Low,29,512,5.664063,Low,4,269,1.486989,Low,,,,,,148325,8,8,0,5.4,5.4,0,Low,Moderate,Very Low,129,5,0,0,3.875969,0,0,,,
2024/2025,>64 yrs,Southern California,12/14/2024,50,2024,366,7258,5.042711491,Low,711,6797,10.460497,Moderate,77,3396,2.267373,Low,,,,,,2059864,138,265,23,6.7,12.9,1.1,Low,Very High,Low,1490,19,12,1,1.275168,0.805369,0.067114,,,
2024/2025,18-64 yrs,Bay Area,12/14/2024,50,2024,270,15686,1.721280122,Very Low,1434,9605,14.929724,Moderate,270,7638,3.534957,Low,,,,,,5222531,31,100,40,0.6,1.9,0.8,Very Low,Low,Low,225,1,2,0,0.444444,0.888889,0,,,
2024/2025,0-17 yrs,Southern California,12/14/2024,50,2024,120,8067,1.487541837,Very Low,1812,6301,28.75734,Very High,567,4259,13.312984,Very High,,,,,,2904951,15,95,103,0.5,3.3,3.5,Very Low,Low,Very High,25,0,2,3,0,8,12,,,
2024/2025,>64 yrs,Greater Sierra-Sacramento,12/14/2024,50,2024,116,1826,6.352683461,Low,153,2206,6.93563,Low,34,1665,2.042042,Low,,,,,,523999,45,47,10,8.6,9,1.9,Low,Very High,Moderate,412,2,0,0,0.485437,0,0,,,
2024/2025,>64 yrs,California,12/14/2024,50,2024,1082,31271,3.46007483,Low,2002,24585,8.143177,Low,391,16885,2.315665,Low,,,,,,6419977,523,669,111,8.146446631,10.42059808,1.728978157,Low,Very High,Moderate,4531,47,24,3,1.037299,0.529684,0.066211,,,
2024/2025,0-17 yrs,California,12/14/2024,50,2024,411,30238,1.359216879,Very Low,6401,25172,25.429048,Very High,3103,18569,16.710647,Very High,,,,,,8544152,31,299,298,0.3628212607,3.499469579,3.487765667,Very Low,Low,Very High,60,0,4,3,0,6.666667,5,9,44,8
2024/2025,All Ages,Central California,12/14/2024,50,2024,267,10407,2.565580859,Very Low,1193,9833,12.132615,Moderate,480,6938,6.91842,Moderate,,,,,,4441622,73,80,21,1.643543732,1.801143816,0.4728002518,Very Low,Low,Very Low,694,7,1,0,1.008646,0.144092,0,,,
2024/2025,All Ages,California,12/14/2024,50,2024,2738,126722,2.160635091,Very Low,15421,90779,16.987409,High,4075,60316,6.756085,Moderate,,,0.4,2,0.3,39115438,763,1521,485,1.950636472,3.888490268,1.239919645,Very Low,Low,Low,5827,55,33,6,0.943882,0.566329,0.102969,,,
2024/2025,18-64 yrs,California,12/14/2024,50,2024,1237,65041,1.901877277,Very Low,6984,39984,17.466987,High,572,23887,2.394608,Low,,,,,,24151309,203,540,76,0.8405341508,2.235903652,0.3146827362,Very Low,Low,Very Low,1236,8,5,0,0.647249,0.404531,0,,,
2024/2025,All Ages,Los Angeles,12/14/2024,50,2024,744,37579,1.97982916,Very Low,4221,22208,19.006664,High,651,14443,4.507374,Moderate,,,,,,9784023,272,515,150,2.780042524,5.263683456,1.533111686,Very Low,Moderate,Moderate,1365,8,8,1,0.586081,0.586081,0.07326,,,
2024/2025,All Ages,Bay Area,12/14/2024,50,2024,563,32365,1.739533447,Very Low,3289,22450,14.650334,Moderate,1805,18845,9.578137,High,,,,,,8391953,120,234,136,1.429941278,2.788385493,1.620600115,Very Low,Low,Moderate,1185,9,7,1,0.759494,0.590717,0.084388,,,
2024/2025,0-17 yrs,Rural North,12/14/2024,50,2024,3,260,1.153846154,Very Low,99,428,23.130841,Very High,19,224,8.482143,High,,,,,,147863,1,1,2,0.7,0.7,1.4,Very Low,Very Low,Low,1,0,0,0,0,0,0,,,
2024/2025,All Ages,Rural North,12/14/2024,50,2024,31,1006,3.081510934,Low,192,1554,12.355212,Moderate,27,752,3.590426,Low,,,,,,680190,13,16,4,1.911230686,2.352283921,0.5880709802,Very Low,Low,Low,166,5,0,0,3.012048,0,0,,,
2024/2025,0-17 yrs,Bay Area,12/14/2024,50,2024,99,9238,1.071660533,Very Low,1495,6996,21.369354,Very High,1364,6005,22.714405,Very High,,,,,,1670512,2,20,47,0.1,1.2,2.8,Very Low,Low,High,7,0,1,0,0,14.285714,0,,,
2024/2025,0-17 yrs,Greater Sierra-Sacramento,12/14/2024,50,2024,38,2248,1.690391459,Very Low,450,2190,20.547945,High,194,1563,12.412028,Very High,,,,,,661667,6,7,23,0.9,1.1,3.5,Very Low,Low,Very High,3,0,0,0,0,0,0,,,
2024/2025,18-64 yrs,Los Angeles,12/14/2024,50,2024,334,18255,1.829635716,Very Low,1954,9708,20.12773,High,84,5648,1.487252,Low,,,,,,6240953,71,136,16,1.1,2.2,0.3,Very Low,Low,Very Low,311,1,0,0,0.321543,0,0,,,
2024/2025,>64 yrs,Bay Area,12/14/2024,50,2024,192,7428,2.584814216,Very Low,359,5848,6.138851,Low,171,5202,3.287197,Low,,,,,,1498910,87,114,49,5.8,7.6,3.3,Low,High,Very High,953,8,4,1,0.839454,0.419727,0.104932,,,
2024/2025,All Ages,Southern California,12/14/2024,50,2024,846,36463,2.320160162,Very Low,4738,23457,20.198661,High,719,11947,6.018247,Moderate,,,,,,12840501,207,594,136,1.612086631,4.625987724,1.059148705,Very Low,Moderate,Low,1900,22,17,4,1.157895,0.894737,0.210526,,,
2024/2025,0-17 yrs,Los Angeles,12/14/2024,50,2024,110,6760,1.627218935,Very Low,1736,5397,32.166018,Very High,510,3570,14.285714,Very High,,,,,,1934637,7,171,118,0.4,8.8,6.1,Very Low,High,Very High,15,0,1,0,0,6.666667,0,,,
2024/2025,>64 yrs,Central California,12/14/2024,50,2024,78,1781,4.379562044,Low,117,2303,5.08033,Low,34,1607,2.115744,Low,,,,,,580446,56,38,13,9.6,6.5,2.2,Low,High,High,508,6,1,0,1.181102,0.19685,0,,,
2024/2025,>64 yrs,Los Angeles,12/14/2024,50,2024,300,12431,2.413321535,Very Low,531,6151,8.632743,Low,56,4273,1.310555,Low,,,,,,1608433,189,197,16,11.8,12.2,1,Low,Very High,Low,1039,7,7,1,0.673725,0.673725,0.096246,,,
2024/2025,18-64 yrs,Greater Sierra-Sacramento,12/14/2024,50,2024,102,3842,2.654867257,Very Low,436,3534,12.337295,Moderate,46,2214,2.077687,Low,,,,,,1791483,27,28,5,1.5,1.6,0.3,Very Low,Low,Very Low,102,2,0,0,1.960784,0,0,,,
2024/2025,18-64 yrs,Rural North,12/14/2024,50,2024,14,469,2.985074627,Very Low,64,614,10.423453,Moderate,4,259,1.544402,Low,,,,,,384002,4,6,2,1,1.6,0.5,Very Low,Low,Low,36,0,0,0,0,0,0,,,
2024/2025,18-64 yrs,Central California,12/14/2024,50,2024,144,5048,2.852614897,Very Low,495,4286,11.54923,Moderate,67,2787,2.404019,Low,,,,,,2636654,17,37,3,0.6,1.4,0.1,Very Low,Low,Very Low,177,1,0,0,0.564972,0,0,,,
2024/2025,0-17 yrs,Central California,12/14/2024,50,2024,39,3560,1.095505618,Very Low,581,3244,17.909988,High,379,2544,14.897799,Very High,,,,,,1224522,0,5,5,0,0.4,0.4,Very Low,Very Low,Very Low,9,0,0,0,0,0,0,,,
2024/2025,18-64 yrs,Southern California,12/14/2024,50,2024,360,21130,1.70373876,Very Low,2215,10359,21.382373,Very High,75,4292,1.747437,Low,,,,,,7875686,53,233,10,0.7,3,0.1,Very Low,Low,Very Low,385,3,3,0,0.779221,0.779221,0,,,
2024/2025,18-64 yrs,California,12/21/2024,51,2024,1583,75433,2.098551032,Very Low,13106,49748,26.344778,Very High,825,28669,2.877673,Low,,,,,,24151309,223,1056,115,0.9233453971,4.372433809,0.4761646667,Very Low,Moderate,Very Low,1260,10,13,1,0.793651,1.031746,0.079365,,,
2024/2025,All Ages,Central California,12/21/2024,51,2024,311,12186,2.552108978,Very Low,2404,11900,20.201681,High,775,8727,8.880486,High,,,,,,4441622,63,130,46,1.418400755,2.926858702,1.035657694,Very Low,Low,Low,688,8,4,1,1.162791,0.581395,0.145349,,,
2024/2025,>64 yrs,California,12/21/2024,51,2024,1329,33131,4.011348888,Low,3521,28216,12.478735,Moderate,568,19278,2.946364,Low,,,,,,6419977,580,1146,170,9.034300279,17.85053124,2.647984564,Low,Very High,High,4534,26,38,5,0.573445,0.838112,0.110278,,,
2024/2025,All Ages,Bay Area,12/21/2024,51,2024,689,35987,1.914580265,Very Low,6196,27220,22.762675,Very High,2591,22579,11.475265,Very High,,,,,,8391953,137,396,198,1.632516293,4.718806218,2.359403109,Very Low,Moderate,High,1125,7,5,0,0.622222,0.444444,0,,,
2024/2025,18-64 yrs,Greater Sierra-Sacramento,12/21/2024,51,2024,116,4255,2.726204465,Very Low,721,3909,18.444615,High,65,2445,2.658487,Low,,,,,,1791483,9,33,4,0.5,1.8,0.2,Very Low,Low,Very Low,98,0,1,0,0,1.020408,0,,,
2024/2025,0-17 yrs,Los Angeles,12/21/2024,51,2024,141,9163,1.538797337,Very Low,2935,7193,40.803559,Very High,778,4503,17.277371,Very High,,,,,,1934637,17,154,104,0.9,8,5.4,Very Low,High,Very High,14,0,1,1,0,7.142857,7.142857,,,
2024/2025,All Ages,California,12/21/2024,51,2024,3441,147517,2.332612512,Very Low,28430,112976,25.164637,Very High,6167,73300,8.41337,High,,,0.4,3.4,0.4,39115438,863,2564,612,2.206290008,6.554956639,1.564599635,Very Low,High,Moderate,5864,36,54,7,0.613915,0.920873,0.119372,,,
2024/2025,0-17 yrs,Southern California,12/21/2024,51,2024,175,10400,1.682692308,Very Low,3370,8806,38.269362,Very High,872,5748,15.170494,Very High,,,,,,2904951,21,153,103,0.7,5.3,3.5,Very Low,Moderate,Very High,24,0,1,0,0,4.166667,0,,,
2024/2025,18-64 yrs,Bay Area,12/21/2024,51,2024,347,17049,2.035309989,Very Low,2602,11375,22.874725,Very High,391,9058,4.316626,Moderate,,,,,,5222531,34,219,56,0.7,4.2,1.1,Very Low,Moderate,Low,218,3,0,0,1.376147,0,0,,,
2024/2025,>64 yrs,Southern California,12/21/2024,51,2024,458,8085,5.664811379,Low,1275,8199,15.550677,High,83,4039,2.054964,Low,,,,,,2059864,166,474,28,8.1,23,1.4,Low,Very High,Low,1542,14,18,1,0.907912,1.167315,0.064851,,,
2024/2025,18-64 yrs,Central California,12/21/2024,51,2024,130,5808,2.238292011,Very Low,1013,5045,20.079286,High,74,3360,2.202381,Low,,,,,,2636654,17,59,10,0.6,2.2,0.4,Very Low,Low,Very Low,176,3,2,0,1.704545,1.136364,0,,,
2024/2025,0-17 yrs,California,12/21/2024,51,2024,528,38797,1.360929969,Very Low,11794,34165,34.520708,Very High,4772,24558,19.43155,Very High,,,,,,8544152,54,348,325,0.6320112283,4.072961249,3.803771281,Very Low,Moderate,Very High,70,0,3,1,0,4.285714,1.428571,9,44,8
2024/2025,All Ages,Rural North,12/21/2024,51,2024,51,1135,4.49339207,Low,368,1827,20.14231,High,46,896,5.133929,Moderate,,,,,,680190,29,39,21,4.263514606,5.733692057,3.087372646,Low,Moderate,Very High,167,2,0,0,1.197605,0,0,,,
2024/2025,All Ages,Southern California,12/21/2024,51,2024,1134,43316,2.617970265,Very Low,8809,30670,28.721878,Very High,1058,15176,6.971534,Moderate,,,,,,12840501,253,1084,153,1.970328105,8.442038204,1.191542293,Very Low,High,Low,1982,18,26,1,0.908174,1.311806,0.050454,,,
2024/2025,18-64 yrs,Southern California,12/21/2024,51,2024,501,24827,2.017964313,Very Low,4164,13665,30.472009,Very High,103,5389,1.911301,Low,,,,,,7875686,66,457,22,0.8,5.8,0.3,Very Low,Moderate,Very Low,416,4,7,0,0.961538,1.682692,0,,,
2024/2025,18-64 yrs,Los Angeles,12/21/2024,51,2024,457,22291,2.050154771,Very Low,3858,12805,30.128856,Very High,139,6951,1.999712,Low,,,,,,6240953,92,274,19,1.5,4.4,0.3,Very Low,Moderate,Very Low,316,0,3,1,0,0.949367,0.316456,,,
2024/2025,>64 yrs,Central California,12/21/2024,51,2024,124,1978,6.268958544,Low,193,2540,7.598425,Low,71,1955,3.631714,Low,,,,,,580446,43,57,21,7.4,9.8,3.6,Low,Very High,Very High,497,5,2,1,1.006036,0.402414,0.201207,,,
2024/2025,18-64 yrs,Rural North,12/21/2024,51,2024,23,569,4.042179262,Low,136,771,17.639429,High,8,344,2.325581,Low,,,,,,384002,5,14,4,1.3,3.6,1,Very Low,Low,Low,36,0,0,0,0,0,0,,,
2024/2025,>64 yrs,Los Angeles,12/21/2024,51,2024,337,12862,2.620121288,Very Low,996,7197,13.8391,Moderate,91,4949,1.838755,Low,,,,,,1608433,195,351,26,12.1,21.8,1.6,Low,Very High,Moderate,1064,1,8,1,0.093985,0.75188,0.093985,,,
2024/2025,0-17 yrs,Bay Area,12/21/2024,51,2024,97,11391,0.8515494689,Very Low,3006,9482,31.702173,Very High,1950,7895,24.699177,Very High,,,,,,1670512,6,19,80,0.4,1.1,4.8,Very Low,Low,Very High,12,0,1,0,0,8.333333,0,,,
2024/2025,0-17 yrs,Rural North,12/21/2024,51,2024,7,303,2.310231023,Very Low,184,564,32.624113,Very High,33,296,11.148649,Very High,,,,,,147863,0,0,1,0,0,0.7,Very Low,Very Low,Low,1,0,0,0,0,0,0,,,
2024/2025,>64 yrs,Greater Sierra-Sacramento,12/21/2024,51,2024,120,2078,5.774783446,Low,226,2420,9.338843,Moderate,52,1839,2.827624,Low,,,,,,523999,55,81,17,10.5,15.5,3.2,Low,Very High,Very High,406,0,6,2,0,1.477833,0.492611,,,
2024/2025,All Ages,Greater Sierra-Sacramento,12/21/2024,51,2024,281,9318,3.015668598,Low,1720,9310,18.474758,High,532,6500,8.184615,High,,,,,,2977149,71,124,43,2.384831931,4.165058585,1.444334832,Very Low,Moderate,Low,508,0,7,2,0,1.377953,0.393701,,,
2024/2025,0-17 yrs,Greater Sierra-Sacramento,12/21/2024,51,2024,45,2985,1.507537688,Very Low,773,2981,25.930896,Very High,415,2216,18.727437,Very High,,,,,,661667,7,8,22,1.1,1.2,3.3,Very Low,Low,Very High,4,0,0,0,0,0,0,,,
2024/2025,>64 yrs,Bay Area,12/21/2024,51,2024,244,7530,3.240371846,Low,587,6362,9.226658,Moderate,250,5626,4.443654,Moderate,,,,,,1498910,97,158,62,6.5,10.5,4.1,Low,Very High,Very High,895,4,4,0,0.446927,0.446927,0,,,
2024/2025,>64 yrs,Rural North,12/21/2024,51,2024,21,263,7.984790874,Low,48,492,9.756098,Moderate,5,256,1.953125,Low,,,,,,148325,24,25,16,16.2,16.9,10.8,Moderate,Very High,Very High,130,2,0,0,1.538462,0,0,,,
2024/2025,0-17 yrs,Central California,12/21/2024,51,2024,57,4397,1.296338413,Very Low,1198,4315,27.763615,Very High,630,3412,18.464244,Very High,,,,,,1224522,3,14,15,0.2,1.1,1.2,Very Low,Low,Low,15,0,0,0,0,0,0,,,
2024/2025,All Ages,Los Angeles,12/21/2024,51,2024,935,44446,2.103676371,Very Low,7791,27989,27.835936,Very High,1009,17197,5.867302,Moderate,,,,,,9784023,310,791,151,3.168430818,8.084608959,1.543332431,Low,High,Moderate,1394,1,12,3,0.071736,0.860832,0.215208,,,
2024/2025,>64 yrs,Southern California,12/28/2024,53,2024,547,9849,5.553863336,Low,2121,10469,20.259815,High,176,5108,3.445576,Low,,,,,,4119728,212,834,66,10.3,40.5,3.2,Low,Very High,Very High,1544,14,25,2,0.906736,1.586788,0.129534,,,
2024/2025,18-64 yrs,Los Angeles,12/28/2024,53,2024,500,20756,2.408941993,Very Low,4589,13585,33.779904,Very High,198,7237,2.73594,Low,,,,,,12481906,111,369,28,1.8,5.9,0.4,Very Low,Moderate,Very Low,350,3,10,1,0.858369,2.718169,0.143062,,,
2024/2025,>64 yrs,Southern California,12/28/2024,52,2024,531,8946,5.935613682,Low,2079,9753,21.316518,Very High,130,4799,2.708898,Low,,,,,,4119728,213,771,57,10.3,37.4,2.8,Low,Very High,High,1498,13,20,1,0.867824,1.335113,0.066756,,,
